,MS SubClass,Lot Frontage,Lot Area,Lot Shape,Utilities,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Qual,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating QC,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Misc Val,Mo Sold,Yr Sold,SalePrice,TotalGoodSQ,TotalSQ,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 1_Feedr,Condition 1_Norm,Condition 1_PosA,Condition 1_PosN,Condition 1_RRAe,Condition 1_RRAn,Condition 1_RRNe,Condition 1_RRNn,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Bldg Type_2fmCon,Bldg Type_Duplex,Bldg Type_Twnhs,Bldg Type_TwnhsE,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_2Story,House Style_SFoyer,House Style_SLvl,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Membran,Roof Matl_Metal,Roof Matl_Roll,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Exterior 1st_AsphShn,Exterior 1st_BrkComm,Exterior 1st_BrkFace,Exterior 1st_CBlock,Exterior 1st_CemntBd,Exterior 1st_HdBoard,Exterior 1st_ImStucc,Exterior 1st_MetalSd,Exterior 1st_Plywood,Exterior 1st_PreCast,Exterior 1st_Stone,Exterior 1st_Stucco,Exterior 1st_VinylSd,Exterior 1st_Wd Sdng,Exterior 1st_WdShing,Exterior 2nd_AsphShn,Exterior 2nd_Brk Cmn,Exterior 2nd_BrkFace,Exterior 2nd_CBlock,Exterior 2nd_CmentBd,Exterior 2nd_HdBoard,Exterior 2nd_ImStucc,Exterior 2nd_MetalSd,Exterior 2nd_Other,Exterior 2nd_Plywood,Exterior 2nd_PreCast,Exterior 2nd_Stone,Exterior 2nd_Stucco,Exterior 2nd_VinylSd,Exterior 2nd_Wd Sdng,Exterior 2nd_Wd Shng,Mas Vnr Type_BrkFace,Mas Vnr Type_CBlock,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Central Air_Y,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_No Garage,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_VWD,Sale Type_WD 
14,20,74.0,9627,0.6963988357605972,1.0,0.8813474756752515,0.4873789157246148,1.0,2007,2007,0.0,0.616360344765164,0.7841157116243731,0.6146692362149611,0.8216378421610232,0.7594051072641844,1.0,24.0,0.8369692009144983,0.0,1327.0,1351.0,1.0,1.0,1361,0,0,1361,0.0,0.0,2,0,3,1,0.629054883117901,6,1.0,0,0.42838321266618695,2007.0,0.8540094627476195,2.0,610.0,0.7160470644230313,0.9004025767981475,1.0,0,50,0,0,0,0,0,6,2008,193000.0,2746.0,4073.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,20,93.0,10114,0.6963988357605972,1.0,0.8813474756752515,0.32334632339372626,1.0,2004,2005,0.0,0.3826065808352946,0.7841157116243731,1.0,0.8216378421610232,0.7594051072641844,0.6993147444892988,0.0,0.8369692009144983,0.0,1430.0,1430.0,1.0,1.0,1430,0,0,1430,0.0,0.0,2,0,3,1,0.629054883117901,7,1.0,0,0.42838321266618695,2004.0,0.8540094627476195,2.0,624.0,0.7160470644230313,0.9004025767981475,1.0,0,0,0,0,0,0,0,3,2010,173500.0,2860.0,4290.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,70,34.0,4571,0.6963988357605972,1.0,0.8813474756752515,0.32334632339372626,1.0,1916,1950,0.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,624.0,624.0,0.542169786260681,1.0,624,720,0,1344,0.0,0.0,1,0,4,1,0.4146595225774261,7,1.0,0,0.42838321266618695,1916.0,0.5868130055812731,3.0,513.0,0.44178565463066916,0.5137421869029298,1.0,0,0,96,0,0,0,0,5,2008,98000.0,2688.0,3312.0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
17,20,80.0,8816,0.6963988357605972,1.0,0.8813474756752515,0.32334632339372626,0.7193835183124695,1963,1963,0.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6029673542511822,651.0,0.8369692009144983,0.0,470.0,1121.0,0.6433747371158498,1.0,1121,0,0,1121,1.0,0.0,1,0,3,1,0.4146595225774261,5,1.0,0,0.42838321266618695,1963.0,0.5868130055812731,2.0,480.0,0.7160470644230313,0.9004025767981475,1.0,0,80,0,0,0,0,0,6,2009,139000.0,2893.0,3363.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
18,20,71.0,8197,0.6963988357605972,1.0,0.8813474756752515,0.3902550148728713,1.0,1977,1977,148.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,660.0,660.0,1.0,1.0,1285,0,0,1285,0.0,0.0,1,1,3,1,0.4146595225774261,7,1.0,1,0.6181148317212746,1977.0,0.8540094627476195,2.0,528.0,0.7160470644230313,0.9004025767981475,1.0,138,0,0,0,0,0,0,4,2007,143500.0,2570.0,3230.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
19,60,72.0,8640,0.6963988357605972,1.0,0.8813474756752515,0.4873789157246148,1.0,2009,2009,0.0,0.3826065808352946,0.7841157116243731,0.6146692362149611,0.8216378421610232,0.697239334208413,1.0,24.0,0.8369692009144983,0.0,732.0,756.0,1.0,1.0,764,783,0,1547,0.0,0.0,2,1,3,1,0.629054883117901,7,1.0,0,0.42838321266618695,2009.0,0.5868130055812731,2.0,614.0,0.7160470644230313,0.9004025767981475,1.0,169,45,0,0,0,0,0,6,2010,215200.0,3118.0,3850.0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,20,109.0,8724,0.6963988357605972,1.0,0.8813474756752515,0.32334632339372626,1.0,1968,1968,0.0,0.3826065808352946,0.7841157116243731,0.6146692362149611,0.8216378421610232,0.6057699985889117,0.6317708762411675,492.0,0.8369692009144983,0.0,402.0,894.0,0.7414515730156677,1.0,894,0,0,894,0.0,0.0,1,0,3,1,0.4146595225774261,5,1.0,1,0.42012593317624125,1968.0,1.0,2.0,450.0,0.7160470644230313,0.9004025767981475,1.0,0,0,0,0,0,0,0,5,2007,129000.0,2280.0,2682.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,120,40.0,5664,0.9055113206130321,1.0,0.8813474756752515,0.6503097213045543,1.0,2000,2000,0.0,0.616360344765164,0.7841157116243731,0.6146692362149611,0.8216378421610232,0.6057699985889117,1.0,1158.0,0.8369692009144983,0.0,343.0,1501.0,1.0,1.0,1659,0,0,1659,1.0,0.0,2,0,2,1,1.0,5,1.0,1,1.0,2000.0,1.0,2.0,499.0,0.7160470644230313,0.9004025767981475,1.0,212,59,0,0,0,0,0,10,2009,278000.0,4476.0,4819.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22,60,103.0,12867,0.9055113206130321,1.0,0.8813474756752515,0.6503097213045543,1.0,2005,2006,0.0,0.616360344765164,0.7841157116243731,1.0,0.8216378421610232,0.7594051072641844,0.6993147444892988,0.0,0.8369692009144983,0.0,1209.0,1209.0,1.0,1.0,1209,1044,0,2253,0.0,0.0,2,1,3,1,1.0,8,1.0,1,0.7046498809455012,2005.0,1.0,2.0,575.0,0.7160470644230313,0.9004025767981475,1.0,243,142,0,0,0,0,0,7,2006,344133.0,4506.0,5715.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23,20,69.22459016393442,7980,0.9055113206130321,1.0,0.8813474756752515,0.3902550148728713,0.7501703825045857,1992,2007,0.0,0.3826065808352946,0.7094738284682306,0.6146692362149611,0.8216378421610232,0.6057699985889117,0.6917926034843753,935.0,0.8369692009144983,0.0,233.0,1168.0,1.0,1.0,1187,0,0,1187,1.0,0.0,2,0,3,1,0.4146595225774261,6,1.0,0,0.42838321266618695,1992.0,1.0,2.0,420.0,0.7160470644230313,0.9004025767981475,1.0,483,21,0,0,0,0,500,3,2010,185000.0,3309.0,3542.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24,190,100.0,34650,0.6963988357605972,1.0,0.8813474756752515,0.32334632339372626,1.0,1955,1955,0.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.697239334208413,0.6029673542511822,1056.0,0.8369692009144983,0.0,0.0,1056.0,0.6433747371158498,1.0,1056,0,0,1056,1.0,0.0,1,0,3,1,0.4146595225774261,5,1.0,0,0.42838321266618695,1955.0,1.0,2.0,572.0,0.7160470644230313,0.9004025767981475,1.0,264,0,0,0,0,0,0,1,2006,145000.0,3168.0,3168.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,20,92.0,10573,0.9055113206130321,1.0,0.8813474756752515,0.3902550148728713,0.7193835183124695,1961,1961,3.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6029673542511822,1312.0,0.8369692009144983,0.0,141.0,1453.0,1.0,1.0,1453,0,0,1453,1.0,0.0,2,0,3,1,0.4146595225774261,6,1.0,1,0.6181148317212746,1961.0,0.8540094627476195,2.0,530.0,0.7160470644230313,0.9004025767981475,1.0,0,49,0,0,288,0,0,4,2009,187500.0,4218.0,4359.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,20,65.0,8450,0.6963988357605972,1.0,0.8813474756752515,0.32334632339372626,0.7530009983658427,1965,2009,0.0,0.3826065808352946,0.7094738284682306,0.42484263681731793,0.8216378421610232,0.6057699985889117,1.0,553.0,0.7079033928302456,117.0,224.0,894.0,1.0,1.0,894,0,0,894,1.0,0.0,1,0,3,1,0.4146595225774261,5,1.0,1,0.7046498809455012,1973.0,0.5868130055812731,1.0,336.0,0.7160470644230313,0.9004025767981475,1.0,416,144,0,0,0,0,0,4,2010,138500.0,2458.0,2682.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
27,50,69.22459016393442,11700,0.9055113206130321,1.0,1.0,0.32334632339372626,0.7193835183124695,1937,1995,0.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6317708762411675,606.0,0.8369692009144983,0.0,336.0,942.0,1.0,1.0,1265,673,0,1938,0.0,0.0,2,0,4,1,0.629054883117901,7,0.8177259459858204,1,0.7046498809455012,1937.0,0.5868130055812731,1.0,240.0,0.7160470644230313,0.9004025767981475,1.0,0,40,0,0,0,0,0,7,2008,198000.0,4482.0,4818.0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
28,190,75.0,8250,0.6963988357605972,1.0,0.8813474756752515,0.32334632339372626,0.7193835183124695,1895,2006,0.0,0.3826065808352946,0.7094738284682306,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,957.0,957.0,0.542169786260681,1.0,1034,957,0,1991,0.0,0.0,2,0,4,2,0.4146595225774261,9,1.0,0,0.42838321266618695,0.0,0.44230899713945215,0.0,0.0,0.40330918478621186,0.5074179226895721,0.553851524660112,0,0,133,0,0,0,0,6,2007,119600.0,3982.0,4939.0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
29,50,60.0,8064,0.6963988357605972,1.0,0.8813474756752515,0.32334632339372626,0.7501703825045857,1949,2006,0.0,0.3826065808352946,0.7094738284682306,0.42484263681731793,0.8216378421610232,0.697239334208413,0.6993147444892988,0.0,0.8369692009144983,0.0,672.0,672.0,1.0,1.0,672,252,0,924,0.0,0.0,1,0,3,1,0.4146595225774261,6,1.0,1,0.42012593317624125,2003.0,0.5868130055812731,2.0,576.0,0.7160470644230313,0.9004025767981475,1.0,0,0,0,0,0,0,2000,7,2007,122900.0,1848.0,2520.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
30,20,80.0,9600,0.6963988357605972,1.0,0.8813474756752515,0.6503097213045543,1.0,1981,1981,0.0,0.616360344765164,0.7841157116243731,0.6146692362149611,0.8216378421610232,0.6057699985889117,0.6917926034843753,1104.0,0.8369692009144983,0.0,1420.0,2524.0,0.6433747371158498,1.0,2524,0,0,2524,1.0,0.0,2,1,4,1,0.629054883117901,9,1.0,1,0.7046498809455012,1981.0,1.0,2.0,542.0,0.7160470644230313,0.9004025767981475,1.0,474,120,0,0,0,0,0,7,2009,278000.0,6152.0,7572.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,70,69.22459016393442,11435,0.9055113206130321,1.0,1.0,0.6503097213045543,0.7501703825045857,1929,1950,0.0,0.3826065808352946,0.7841157116243731,0.6146692362149611,0.8216378421610232,0.6057699985889117,0.6993147444892988,0.0,0.8369692009144983,0.0,792.0,792.0,0.542169786260681,1.0,792,725,0,1517,0.0,0.0,1,0,3,1,0.629054883117901,7,1.0,2,0.7046498809455012,1931.0,0.5868130055812731,2.0,400.0,0.7160470644230313,0.9004025767981475,1.0,0,0,0,0,0,0,0,6,2006,230000.0,3034.0,3826.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
32,120,30.0,9549,0.9055113206130321,1.0,0.8813474756752515,0.6503097213045543,1.0,1995,1996,0.0,0.616360344765164,0.7094738284682306,0.6146692362149611,1.0,0.7594051072641844,0.645070279445945,437.0,1.0,1057.0,0.0,1494.0,1.0,1.0,1494,0,0,1494,1.0,0.0,1,1,2,1,1.0,6,1.0,1,0.7046498809455012,1995.0,1.0,2.0,481.0,0.7160470644230313,0.9004025767981475,1.0,0,30,0,0,216,0,0,4,2006,270000.0,4482.0,4482.0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,20,60.0,10950,0.6963988357605972,1.0,0.8813474756752515,0.3902550148728713,0.7193835183124695,1952,1952,0.0,0.3826065808352946,0.7841157116243731,0.42484263681731793,0.8216378421610232,0.6057699985889117,0.6917926034843753,441.0,0.8369692009144983,0.0,507.0,948.0,0.6433747371158498,1.0,948,0,0,948,0.0,0.0,1,0,2,1,0.4146595225774261,5,1.0,0,0.42838321266618695,1952.0,0.5868130055812731,2.0,410.0,0.7160470644230313,0.9004025767981475,0.553851524660112,0,48,0,0,0,0,0,4,2007,125000.0,2337.0,2844.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
34,20,79.0,10637,0.6963988357605972,1.0,0.8813474756752515,0.6503097213045543,1.0,2007,2008,336.0,0.616360344765164,0.7841157116243731,1.0,0.8216378421610232,1.0,1.0,1288.0,0.8369692009144983,0.0,417.0,1705.0,1.0,1.0,1718,0,0,1718,1.0,0.0,2,0,3,1,0.629054883117901,7,1.0,1,0.7046498809455012,2007.0,0.8540094627476195,3.0,826.0,0.7160470644230313,0.9004025767981475,1.0,208,44,0,0,0,0,0,9,2009,297000.0,4724.0,5141.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
